date,venue,race_no,race_name,detail,horse_no,horse_name,win_odds,implied_prob,fetched_at_jst
2026-05-24,新潟,8,4歳以上1勝クラス,13:30発走 / 芝1200m (左 B) / 天候:曇 / 馬場:稍,16,オメガストリーム,13.7,7.3,2026-05-24 12:24:47+09:00
2026-05-24,新潟,9,二王子特別,14:05発走 / 芝1800m (左 外 B) / 天候:曇 / 馬場:稍,1,レゼールドラペ,83.3,1.2,2026-05-24 12:24:49+09:00
2026-05-24,新潟,9,二王子特別,14:05発走 / 芝1800m (左 外 B) / 天候:曇 / 馬場:稍,2,ケイツークローン,11.0,9.1,2026-05-24 12:24:49+09:00
2026-05-24,新潟,9,二王子特別,14:05発走 / 芝1800m (左 外 B) / 天候:曇 / 馬場:稍,3,テンドリームガール,62.8,1.6,2026-05-24 12:24:49+09:00
2026-05-24,新潟,9,二王子特別,14:05発走 / 芝1800m (左 外 B) / 天候:曇 / 馬場:稍,4,サイコウダネ,47.4,2.1,2026-05-24 12:24:49+09:00
2026-05-24,新潟,9,二王子特別,14:05発走 / 芝1800m (左 外 B) / 天候:曇 / 馬場:稍,5,シアブリス,15.4,6.5,2026-05-24 12:24:49+09:00
2026-05-24,新潟,9,二王子特別,14:05発走 / 芝1800m (左 外 B) / 天候:曇 / 馬場:稍,6,アウローラシエル,22.5,4.4,2026-05-24 12:24:49+09:00
2026-05-24,新潟,9,二王子特別,14:05発走 / 芝1800m (左 外 B) / 天候:曇 / 馬場:稍,7,ナムラブーニン,12.7,7.9,2026-05-24 12:24:49+09:00
2026-05-24,新潟,9,二王子特別,14:05発走 / 芝1800m (左 外 B) / 天候:曇 / 馬場:稍,8,コスモアチーブ,10.1,9.9,2026-05-24 12:24:49+09:00
2026-05-24,新潟,9,二王子特別,14:05発走 / 芝1800m (左 外 B) / 天候:曇 / 馬場:稍,9,マイネルアレス,5.4,18.5,2026-05-24 12:24:49+09:00
2026-05-24,新潟,9,二王子特別,14:05発走 / 芝1800m (左 外 B) / 天候:曇 / 馬場:稍,10,カーメルタザイト,7.8,12.8,2026-05-24 12:24:49+09:00
2026-05-24,新潟,9,二王子特別,14:05発走 / 芝1800m (左 外 B) / 天候:曇 / 馬場:稍,11,シャインバオバブ,9.6,10.4,2026-05-24 12:24:49+09:00
2026-05-24,新潟,9,二王子特別,14:05発走 / 芝1800m (左 外 B) / 天候:曇 / 馬場:稍,12,サトノラポール,6.4,15.6,2026-05-24 12:24:49+09:00
2026-05-24,新潟,9,二王子特別,14:05発走 / 芝1800m (左 外 B) / 天候:曇 / 馬場:稍,13,メイショウビストロ,6.8,14.7,2026-05-24 12:24:49+09:00
2026-05-24,新潟,9,二王子特別,14:05発走 / 芝1800m (左 外 B) / 天候:曇 / 馬場:稍,14,オーバースタンド,9.0,11.1,2026-05-24 12:24:49+09:00
2026-05-24,新潟,10,火打山特別,14:40発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,1,ダズリングダンス,26.0,3.8,2026-05-24 12:24:52+09:00
2026-05-24,新潟,10,火打山特別,14:40発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,2,アイアムイチバン,8.7,11.5,2026-05-24 12:24:52+09:00
2026-05-24,新潟,10,火打山特別,14:40発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,3,セレジェイラ,3.7,27.0,2026-05-24 12:24:52+09:00
2026-05-24,新潟,10,火打山特別,14:40発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,4,バンディート,24.6,4.1,2026-05-24 12:24:52+09:00
2026-05-24,新潟,10,火打山特別,14:40発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,5,ゲーベル,24.3,4.1,2026-05-24 12:24:52+09:00
2026-05-24,新潟,10,火打山特別,14:40発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,6,シュバルツガイスト,24.3,4.1,2026-05-24 12:24:52+09:00
2026-05-24,新潟,10,火打山特別,14:40発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,7,ビッグドリーム,8.2,12.2,2026-05-24 12:24:52+09:00
2026-05-24,新潟,10,火打山特別,14:40発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,8,ロッカバイベイビー,31.5,3.2,2026-05-24 12:24:52+09:00
2026-05-24,新潟,10,火打山特別,14:40発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,9,シルフズミスチーフ,5.4,18.5,2026-05-24 12:24:52+09:00
2026-05-24,新潟,10,火打山特別,14:40発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,10,セルヴァンス,15.2,6.6,2026-05-24 12:24:52+09:00
2026-05-24,新潟,10,火打山特別,14:40発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,11,テセラリアン,24.9,4.0,2026-05-24 12:24:52+09:00
2026-05-24,新潟,10,火打山特別,14:40発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,12,ミスエル,20.8,4.8,2026-05-24 12:24:52+09:00
2026-05-24,新潟,10,火打山特別,14:40発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,13,レイアポポ,26.3,3.8,2026-05-24 12:24:52+09:00
2026-05-24,新潟,10,火打山特別,14:40発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,14,ピコテンダー,7.0,14.3,2026-05-24 12:24:52+09:00
2026-05-24,新潟,10,火打山特別,14:40発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,15,キングクー,28.4,3.5,2026-05-24 12:24:52+09:00
2026-05-24,新潟,11,韋駄天S,15:15発走 / 芝1000m (直線 B) / 天候:曇 / 馬場:稍,1,ベイビーキッス,34.1,2.9,2026-05-24 12:24:54+09:00
2026-05-24,新潟,11,韋駄天S,15:15発走 / 芝1000m (直線 B) / 天候:曇 / 馬場:稍,2,オーブルクール,29.4,3.4,2026-05-24 12:24:54+09:00
2026-05-24,新潟,11,韋駄天S,15:15発走 / 芝1000m (直線 B) / 天候:曇 / 馬場:稍,3,テイエムリステット,29.7,3.4,2026-05-24 12:24:54+09:00
2026-05-24,新潟,11,韋駄天S,15:15発走 / 芝1000m (直線 B) / 天候:曇 / 馬場:稍,4,ディヴィナシオン,37.4,2.7,2026-05-24 12:24:54+09:00
2026-05-24,新潟,11,韋駄天S,15:15発走 / 芝1000m (直線 B) / 天候:曇 / 馬場:稍,5,テイエムスパーダ,8.9,11.2,2026-05-24 12:24:54+09:00
2026-05-24,新潟,11,韋駄天S,15:15発走 / 芝1000m (直線 B) / 天候:曇 / 馬場:稍,6,モズナナスター,12.5,8.0,2026-05-24 12:24:54+09:00
2026-05-24,新潟,11,韋駄天S,15:15発走 / 芝1000m (直線 B) / 天候:曇 / 馬場:稍,7,クムシラコ,30.0,3.3,2026-05-24 12:24:54+09:00
2026-05-24,新潟,11,韋駄天S,15:15発走 / 芝1000m (直線 B) / 天候:曇 / 馬場:稍,8,シュラフ,10.8,9.3,2026-05-24 12:24:54+09:00
2026-05-24,新潟,11,韋駄天S,15:15発走 / 芝1000m (直線 B) / 天候:曇 / 馬場:稍,9,エコロレジーナ,6.7,14.9,2026-05-24 12:24:54+09:00
2026-05-24,新潟,11,韋駄天S,15:15発走 / 芝1000m (直線 B) / 天候:曇 / 馬場:稍,10,バグラダス,22.6,4.4,2026-05-24 12:24:54+09:00
2026-05-24,新潟,11,韋駄天S,15:15発走 / 芝1000m (直線 B) / 天候:曇 / 馬場:稍,11,タツダイヤモンド,70.1,1.4,2026-05-24 12:24:54+09:00
2026-05-24,新潟,11,韋駄天S,15:15発走 / 芝1000m (直線 B) / 天候:曇 / 馬場:稍,12,デュガ,6.0,16.7,2026-05-24 12:24:54+09:00
2026-05-24,新潟,11,韋駄天S,15:15発走 / 芝1000m (直線 B) / 天候:曇 / 馬場:稍,13,シークレットヴァウ,31.4,3.2,2026-05-24 12:24:54+09:00
2026-05-24,新潟,11,韋駄天S,15:15発走 / 芝1000m (直線 B) / 天候:曇 / 馬場:稍,14,アメリカンステージ,4.6,21.7,2026-05-24 12:24:54+09:00
2026-05-24,新潟,11,韋駄天S,15:15発走 / 芝1000m (直線 B) / 天候:曇 / 馬場:稍,15,ナスノカンゲツ,9.7,10.3,2026-05-24 12:24:54+09:00
2026-05-24,新潟,11,韋駄天S,15:15発走 / 芝1000m (直線 B) / 天候:曇 / 馬場:稍,16,ハートホイップ,11.6,8.6,2026-05-24 12:24:54+09:00
2026-05-24,新潟,12,4歳以上1勝クラス,16:01発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,1,マテンロウノカゼ,8.6,11.6,2026-05-24 12:24:56+09:00
2026-05-24,新潟,12,4歳以上1勝クラス,16:01発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,2,カレンラップスター,8.4,11.9,2026-05-24 12:24:56+09:00
2026-05-24,新潟,12,4歳以上1勝クラス,16:01発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,3,メイショウクモイ,6.0,16.7,2026-05-24 12:24:56+09:00
2026-05-24,新潟,12,4歳以上1勝クラス,16:01発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,4,ブルージャイアント,12.0,8.3,2026-05-24 12:24:56+09:00
2026-05-24,新潟,12,4歳以上1勝クラス,16:01発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,5,マテンロウミラクル,33.8,3.0,2026-05-24 12:24:56+09:00
2026-05-24,新潟,12,4歳以上1勝クラス,16:01発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,6,コスモシェルベット,24.6,4.1,2026-05-24 12:24:56+09:00
2026-05-24,新潟,12,4歳以上1勝クラス,16:01発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,7,プルメリアクヒオ,21.0,4.8,2026-05-24 12:24:56+09:00
2026-05-24,新潟,12,4歳以上1勝クラス,16:01発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,8,イエローブリック,56.5,1.8,2026-05-24 12:24:56+09:00
2026-05-24,新潟,12,4歳以上1勝クラス,16:01発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,9,ヤマカツレオン,54.3,1.8,2026-05-24 12:24:56+09:00
2026-05-24,新潟,12,4歳以上1勝クラス,16:01発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,10,ローズマイスター,5.7,17.5,2026-05-24 12:24:56+09:00
2026-05-24,新潟,12,4歳以上1勝クラス,16:01発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,11,タルタロス,28.7,3.5,2026-05-24 12:24:56+09:00
2026-05-24,新潟,12,4歳以上1勝クラス,16:01発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,12,ニシノケンタマン,10.2,9.8,2026-05-24 12:24:56+09:00
2026-05-24,新潟,12,4歳以上1勝クラス,16:01発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,13,アバレリュウ,8.4,11.9,2026-05-24 12:24:56+09:00
2026-05-24,新潟,12,4歳以上1勝クラス,16:01発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,14,チビノシエラザード,53.6,1.9,2026-05-24 12:24:56+09:00
2026-05-24,新潟,12,4歳以上1勝クラス,16:01発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,15,ジーヴル,5.8,17.2,2026-05-24 12:24:56+09:00
